날짜,기업명,긍정,부정,중립,전체뉴스수,감성_긍정비율,감성_부정비율
2024-05-06,HD현대마린솔루션,9,3,5,17,0.7499999375000053,0.2499999791666684
2024-05-06,HD현대마린엔진,4,0,0,4,0.9999997500000625,0.0
2024-05-06,HD현대미포,1,0,0,1,0.9999990000010001,0.0
2024-05-06,HD현대중공업,12,3,0,15,0.7999999466666703,0.19999998666666757
2024-05-06,삼성중공업,11,5,3,19,0.6874999570312527,0.3124999804687512
2024-05-06,한국카본,1,0,0,1,0.9999990000010001,0.0
2024-05-06,한화엔진,3,1,2,6,0.7499998125000469,0.24999993750001562
2024-05-06,한화오션,10,6,4,20,0.6249999609375024,0.37499997656250145
2024-05-07,HD한국조선해양,14,10,6,30,0.5833333090277788,0.41666664930555625
2024-05-07,HD현대마린솔루션,14,5,6,25,0.7368420664819965,0.26315788088642733
2024-05-07,HD현대마린엔진,4,0,2,6,0.9999997500000625,0.0
2024-05-07,HD현대미포,7,5,0,12,0.5833332847222263,0.41666663194444736
2024-05-07,HD현대중공업,37,4,11,52,0.9024390023795366,0.09756097323022017
2024-05-07,STX엔진,0,1,1,2,0.0,0.9999990000010001
2024-05-07,삼성중공업,14,7,4,25,0.6666666349206364,0.3333333174603182
2024-05-07,세진중공업,0,1,0,1,0.0,0.9999990000010001
2024-05-07,한국카본,0,2,0,2,0.0,0.99999950000025
2024-05-07,한화엔진,13,2,4,19,0.8666666088888928,0.13333332444444504
2024-05-07,한화오션,24,8,12,44,0.7499999765625008,0.24999999218750027
2024-05-08,HD한국조선해양,16,6,7,29,0.7272726942148775,0.27272726033057904
2024-05-08,HD현대마린솔루션,55,82,33,170,0.40145985108423465,0.5985401416164954
2024-05-08,HD현대마린엔진,4,7,2,13,0.3636363305785154,0.636363578512402
2024-05-08,HD현대미포,5,3,1,9,0.6249999218750099,0.3749999531250059
2024-05-08,HD현대중공업,21,8,6,35,0.7241379060642101,0.27586205945303244
2024-05-08,STX엔진,1,2,0,3,0.33333322222225925,0.6666664444445185
2024-05-08,삼성중공업,10,6,3,19,0.6249999609375024,0.37499997656250145
2024-05-08,세진중공업,0,2,1,3,0.0,0.99999950000025
2024-05-08,한국카본,1,1,0,2,0.499999750000125,0.499999750000125
2024-05-08,한화엔진,15,3,2,20,0.8333332870370396,0.1666666574074079
2024-05-08,한화오션,15,9,6,30,0.6249999739583344,0.37499998437500065
2024-05-09,HD한국조선해양,12,4,4,20,0.7499999531250029,0.24999998437500096
2024-05-09,HD현대마린솔루션,18,12,30,60,0.5999999800000007,0.3999999866666671
2024-05-09,HD현대마린엔진,2,4,1,7,0.33333327777778704,0.6666665555555741
2024-05-09,HD현대미포,9,3,0,12,0.7499999375000053,0.2499999791666684
2024-05-09,HD현대중공업,26,5,5,36,0.8387096503642048,0.1612903173777317
2024-05-09,STX엔진,1,2,0,3,0.33333322222225925,0.6666664444445185
2024-05-09,삼성중공업,12,7,6,25,0.6315789141274255,0.36842103324099823
2024-05-09,세진중공업,1,3,0,4,0.24999993750001562,0.7499998125000469
2024-05-09,한국카본,2,2,0,4,0.49999987500003124,0.49999987500003124
2024-05-09,한화엔진,10,3,3,16,0.7692307100591762,0.23076921301775286
2024-05-09,한화오션,13,2,8,23,0.8666666088888928,0.13333332444444504
2024-05-10,HD한국조선해양,11,4,3,18,0.7333332844444478,0.2666666488888901
2024-05-10,HD현대마린솔루션,10,13,9,32,0.4347825897920613,0.5652173667296797
2024-05-10,HD현대마린엔진,2,1,0,3,0.6666664444445185,0.33333322222225925
2024-05-10,HD현대미포,7,1,0,8,0.8749998906250137,0.12499998437500197
2024-05-10,HD현대중공업,32,3,5,40,0.9142856881632662,0.0857142832653062
2024-05-10,삼성중공업,20,5,4,29,0.7999999680000013,0.19999999200000032
2024-05-10,한국카본,0,1,0,1,0.0,0.9999990000010001
2024-05-10,한화엔진,14,1,1,16,0.9333332711111153,0.06666666222222252
2024-05-10,한화오션,29,4,5,38,0.878787852157944,0.12121211753902675
2024-05-11,HD한국조선해양,3,3,0,6,0.49999991666668053,0.49999991666668053
2024-05-11,HD현대마린솔루션,2,0,2,4,0.99999950000025,0.0
2024-05-11,HD현대마린엔진,0,0,1,1,0.0,0.0
2024-05-11,HD현대미포,2,3,0,5,0.399999920000016,0.599999880000024
2024-05-11,HD현대중공업,10,2,1,13,0.8333332638888947,0.16666665277777895
2024-05-11,STX엔진,0,2,0,2,0.0,0.99999950000025
2024-05-11,삼성중공업,5,3,0,8,0.6249999218750099,0.3749999531250059
2024-05-11,세진중공업,0,2,0,2,0.0,0.99999950000025
2024-05-11,한국카본,0,3,0,3,0.0,0.9999996666667778
2024-05-11,한화엔진,2,2,0,4,0.49999987500003124,0.49999987500003124
2024-05-11,한화오션,14,2,1,17,0.8749999453125034,0.12499999218750048
2024-05-12,HD한국조선해양,4,1,1,6,0.799999840000032,0.199999960000008
2024-05-12,HD현대마린솔루션,5,2,3,10,0.7142856122449125,0.285714244897965
2024-05-12,HD현대미포,0,0,1,1,0.0,0.0
2024-05-12,HD현대중공업,10,2,2,14,0.8333332638888947,0.16666665277777895
2024-05-12,삼성중공업,9,1,1,11,0.8999999100000091,0.09999999000000101
2024-05-12,한화엔진,2,0,0,2,0.99999950000025,0.0
2024-05-12,한화오션,11,1,1,13,0.9166665902777842,0.08333332638888948
2024-05-13,HD한국조선해양,17,12,12,41,0.5862068763376939,0.41379308917954866
2024-05-13,HD현대마린솔루션,8,11,10,29,0.4210526094182837,0.5789473379501401
2024-05-13,HD현대마린엔진,0,1,2,3,0.0,0.9999990000010001
2024-05-13,HD현대미포,9,6,4,19,0.5999999600000027,0.39999997333333515
2024-05-13,HD현대중공업,25,13,11,49,0.6578947195290864,0.34210525415512494
2024-05-13,STX엔진,0,2,0,2,0.0,0.99999950000025
2024-05-13,삼성중공업,23,10,8,41,0.6969696758494038,0.30303029384756686
2024-05-13,세진중공업,0,2,0,2,0.0,0.99999950000025
2024-05-13,한국카본,2,3,0,5,0.399999920000016,0.599999880000024
2024-05-13,한화엔진,2,5,4,11,0.285714244897965,0.7142856122449125
2024-05-13,한화오션,25,9,17,51,0.7352940960207619,0.2647058745674743
2024-05-14,HD한국조선해양,18,6,2,26,0.7499999687500013,0.24999998958333375
2024-05-14,HD현대마린솔루션,13,10,8,31,0.5652173667296797,0.4347825897920613
2024-05-14,HD현대마린엔진,2,1,0,3,0.6666664444445185,0.33333322222225925
2024-05-14,HD현대미포,3,4,0,7,0.4285713673469475,0.57142848979593
2024-05-14,HD현대중공업,25,10,4,39,0.7142856938775517,0.28571427755102063
2024-05-14,STX엔진,1,1,0,2,0.499999750000125,0.499999750000125
2024-05-14,삼성중공업,10,8,8,26,0.5555555246913597,0.4444444197530878
2024-05-14,세진중공업,0,1,0,1,0.0,0.9999990000010001
2024-05-14,한국카본,0,1,0,1,0.0,0.9999990000010001
2024-05-14,한화엔진,7,1,2,10,0.8749998906250137,0.12499998437500197
2024-05-14,한화오션,18,8,10,36,0.6923076656804744,0.30769229585798863
2024-05-15,HD한국조선해양,15,8,5,28,0.6521738846880919,0.34782607183364905
2024-05-15,HD현대마린솔루션,4,0,3,7,0.9999997500000625,0.0
2024-05-15,HD현대미포,2,1,0,3,0.6666664444445185,0.33333322222225925
2024-05-15,HD현대중공업,11,3,4,18,0.7857142295918408,0.21428569897959293
2024-05-15,STX엔진,1,0,0,1,0.9999990000010001,0.0
2024-05-15,삼성중공업,13,5,5,23,0.7222221820987677,0.27777776234567986
2024-05-15,한국카본,1,0,0,1,0.9999990000010001,0.0
2024-05-15,한화엔진,3,0,7,10,0.9999996666667778,0.0
2024-05-15,한화오션,20,4,6,30,0.8333332986111125,0.1666666597222225
2024-05-16,HD한국조선해양,21,4,3,28,0.8399999664000013,0.15999999360000025
2024-05-16,HD현대마린솔루션,7,4,7,18,0.636363578512402,0.3636363305785154
2024-05-16,HD현대마린엔진,1,0,0,1,0.9999990000010001,0.0
2024-05-16,HD현대미포,11,2,1,14,0.8461537810650938,0.15384614201183525
2024-05-16,HD현대중공업,28,5,5,38,0.8484848227731873,0.15151514692378343
2024-05-16,STX엔진,1,1,0,2,0.499999750000125,0.499999750000125
2024-05-16,삼성중공업,16,0,4,20,0.9999999375000038,0.0
2024-05-16,세진중공업,1,0,1,2,0.9999990000010001,0.0
2024-05-16,한국카본,2,0,0,2,0.99999950000025,0.0
2024-05-16,한화엔진,8,2,2,12,0.7999999200000081,0.19999998000000202
2024-05-16,한화오션,21,8,8,37,0.7241379060642101,0.27586205945303244
2024-05-17,HD한국조선해양,17,3,6,26,0.8499999575000021,0.14999999250000037
2024-05-17,HD현대마린솔루션,6,1,2,9,0.857142734693895,0.1428571224489825
2024-05-17,HD현대미포,8,2,0,10,0.7999999200000081,0.19999998000000202
2024-05-17,HD현대중공업,22,3,10,35,0.8799999648000014,0.11999999520000018
2024-05-17,삼성중공업,12,1,9,22,0.9230768520710114,0.07692307100591762
2024-05-17,세진중공업,1,0,0,1,0.9999990000010001,0.0
2024-05-17,한화엔진,5,1,4,10,0.8333331944444675,0.16666663888889352
2024-05-17,한화오션,71,16,53,140,0.8160919446426214,0.18390804386312593
2024-05-18,HD한국조선해양,8,3,2,13,0.7272726611570308,0.2727272479338866
2024-05-18,HD현대마린솔루션,4,6,0,10,0.39999996000000404,0.599999940000006
2024-05-18,HD현대마린엔진,1,1,0,2,0.499999750000125,0.499999750000125
2024-05-18,HD현대미포,4,6,0,10,0.39999996000000404,0.599999940000006
2024-05-18,HD현대중공업,6,2,2,10,0.7499999062500118,0.24999996875000394
2024-05-18,삼성중공업,7,1,2,10,0.8749998906250137,0.12499998437500197
2024-05-18,세진중공업,0,1,0,1,0.0,0.9999990000010001
2024-05-18,한국카본,1,0,0,1,0.9999990000010001,0.0
2024-05-18,한화엔진,1,0,1,2,0.9999990000010001,0.0
2024-05-18,한화오션,6,2,1,9,0.7499999062500118,0.24999996875000394
2024-05-19,HD한국조선해양,1,4,0,5,0.199999960000008,0.799999840000032
2024-05-19,HD현대마린솔루션,5,1,2,8,0.8333331944444675,0.16666663888889352
2024-05-19,HD현대미포,4,2,1,7,0.6666665555555741,0.33333327777778704
2024-05-19,HD현대중공업,13,4,1,18,0.7647058373702448,0.23529410380622917
2024-05-19,삼성중공업,7,5,1,13,0.5833332847222263,0.41666663194444736
2024-05-19,한화엔진,3,2,0,5,0.599999880000024,0.399999920000016
2024-05-19,한화오션,14,4,2,20,0.7777777345679036,0.2222222098765439
2024-05-20,HD한국조선해양,17,8,4,29,0.679999972800001,0.3199999872000005
2024-05-20,HD현대마린솔루션,9,8,3,20,0.5294117335640156,0.47058820761245834
2024-05-20,HD현대마린엔진,1,2,0,3,0.33333322222225925,0.6666664444445185
2024-05-20,HD현대미포,8,6,0,14,0.5714285306122479,0.42857139795918586
2024-05-20,HD현대중공업,31,6,5,42,0.8378378151935726,0.16216215777940116
2024-05-20,STX엔진,3,0,0,3,0.9999996666667778,0.0
2024-05-20,삼성중공업,17,3,6,26,0.8499999575000021,0.14999999250000037
2024-05-20,세진중공업,0,1,0,1,0.0,0.9999990000010001
2024-05-20,한국카본,2,1,0,3,0.6666664444445185,0.33333322222225925
2024-05-20,한화엔진,11,3,2,16,0.7857142295918408,0.21428569897959293
2024-05-20,한화오션,25,7,5,37,0.7812499755859383,0.21874999316406274
2024-05-21,HD한국조선해양,12,5,5,22,0.7058823114186875,0.2941176297577865
2024-05-21,HD현대마린솔루션,7,5,7,19,0.5833332847222263,0.41666663194444736
2024-05-21,HD현대마린엔진,2,0,1,3,0.99999950000025,0.0
2024-05-21,HD현대미포,4,4,0,8,0.4999999375000079,0.4999999375000079
2024-05-21,HD현대중공업,19,9,7,35,0.6785714043367356,0.32142855994898
2024-05-21,STX엔진,0,1,0,1,0.0,0.9999990000010001
2024-05-21,삼성중공업,18,9,4,31,0.6666666419753096,0.3333333209876548
2024-05-21,세진중공업,4,2,0,6,0.6666665555555741,0.33333327777778704
2024-05-21,한화엔진,16,4,1,21,0.799999960000002,0.1999999900000005
2024-05-21,한화오션,28,10,2,40,0.7368420858725767,0.26315788781163457
2024-05-22,HD한국조선해양,20,9,5,34,0.689655148632581,0.3103448168846615
2024-05-22,HD현대마린솔루션,30,4,5,39,0.8823529152249143,0.11764705536332191
2024-05-22,HD현대마린엔진,18,2,0,20,0.8999999550000022,0.09999999500000024
2024-05-22,HD현대미포,8,1,1,10,0.8888887901234679,0.11111109876543349
2024-05-22,HD현대중공업,24,4,4,32,0.8571428265306134,0.14285713775510223
2024-05-22,STX엔진,2,0,0,2,0.99999950000025,0.0
2024-05-22,삼성중공업,16,9,7,32,0.639999974400001,0.35999998560000057
2024-05-22,세진중공업,2,1,0,3,0.6666664444445185,0.33333322222225925
2024-05-22,한국카본,8,3,0,11,0.7272726611570308,0.2727272479338866
2024-05-22,한화엔진,17,2,1,20,0.8947367950138528,0.10526315235457093
2024-05-22,한화오션,18,19,4,41,0.48648647333820344,0.5135134996347703
2024-05-23,HD한국조선해양,17,5,1,23,0.7727272376033073,0.2272727169421492
2024-05-23,HD현대마린솔루션,9,7,8,24,0.5624999648437522,0.4374999726562517
2024-05-23,HD현대마린엔진,6,1,0,7,0.857142734693895,0.1428571224489825
2024-05-23,HD현대미포,7,1,2,10,0.8749998906250137,0.12499998437500197
2024-05-23,HD현대중공업,21,4,8,33,0.8399999664000013,0.15999999360000025
2024-05-23,STX엔진,1,2,0,3,0.33333322222225925,0.6666664444445185
2024-05-23,삼성중공업,22,6,5,33,0.7857142576530622,0.21428570663265334
2024-05-23,세진중공업,4,2,0,6,0.6666665555555741,0.33333327777778704
2024-05-23,한국카본,2,2,1,5,0.49999987500003124,0.49999987500003124
2024-05-23,한화엔진,8,3,0,11,0.7272726611570308,0.2727272479338866
2024-05-23,한화오션,16,10,3,29,0.6153845917159773,0.3846153698224858
2024-05-24,HD한국조선해양,36,4,4,44,0.8999999775000006,0.09999999750000006
2024-05-24,HD현대마린솔루션,2,3,5,10,0.399999920000016,0.599999880000024
2024-05-24,HD현대미포,7,1,2,10,0.8749998906250137,0.12499998437500197
2024-05-24,HD현대중공업,49,3,7,59,0.9423076741863909,0.05769230658284026
2024-05-24,STX엔진,0,2,0,2,0.0,0.99999950000025
2024-05-24,삼성중공업,9,4,7,20,0.6923076390532585,0.3076922840236705
2024-05-24,세진중공업,0,3,0,3,0.0,0.9999996666667778
2024-05-24,한국카본,0,1,0,1,0.0,0.9999990000010001
2024-05-24,한화엔진,6,3,2,11,0.6666665925926009,0.33333329629630043
2024-05-24,한화오션,80,13,4,97,0.8602150445138167,0.13978494473349523
2024-05-25,HD한국조선해양,4,6,0,10,0.39999996000000404,0.599999940000006
2024-05-25,HD현대마린솔루션,2,1,0,3,0.6666664444445185,0.33333322222225925
2024-05-25,HD현대미포,1,2,1,4,0.33333322222225925,0.6666664444445185
2024-05-25,HD현대중공업,6,3,1,10,0.6666665925926009,0.33333329629630043
2024-05-25,STX엔진,0,2,0,2,0.0,0.99999950000025
2024-05-25,삼성중공업,2,6,1,9,0.24999996875000394,0.7499999062500118
2024-05-25,세진중공업,0,2,0,2,0.0,0.99999950000025
2024-05-25,한국카본,0,2,0,2,0.0,0.99999950000025
2024-05-25,한화엔진,4,4,0,8,0.4999999375000079,0.4999999375000079
2024-05-25,한화오션,8,5,0,13,0.615384568047341,0.3846153550295881
2024-05-26,HD한국조선해양,13,4,1,18,0.7647058373702448,0.23529410380622917
2024-05-26,HD현대마린솔루션,2,0,0,2,0.99999950000025,0.0
2024-05-26,HD현대마린엔진,1,0,0,1,0.9999990000010001,0.0
2024-05-26,HD현대미포,3,0,1,4,0.9999996666667778,0.0
2024-05-26,HD현대중공업,15,4,2,21,0.7894736426592819,0.21052630470914185
2024-05-26,삼성중공업,3,2,2,7,0.599999880000024,0.399999920000016
2024-05-26,한국카본,1,0,0,1,0.9999990000010001,0.0
2024-05-26,한화엔진,5,1,0,6,0.8333331944444675,0.16666663888889352
2024-05-26,한화오션,8,4,1,13,0.6666666111111158,0.3333333055555579
2024-05-27,HD한국조선해양,23,6,3,32,0.7931034209274682,0.20689654458977433
2024-05-27,HD현대마린솔루션,14,3,1,18,0.8235293633218022,0.17647057785467188
2024-05-27,HD현대마린엔진,1,0,0,1,0.9999990000010001,0.0
2024-05-27,HD현대미포,8,1,1,10,0.8888887901234679,0.11111109876543349
2024-05-27,HD현대중공업,28,5,3,36,0.8484848227731873,0.15151514692378343
2024-05-27,STX엔진,2,0,0,2,0.99999950000025,0.0
2024-05-27,삼성중공업,12,4,3,19,0.7499999531250029,0.24999998437500096
2024-05-27,한국카본,2,0,0,2,0.99999950000025,0.0
2024-05-27,한화엔진,17,1,2,20,0.9444443919753115,0.055555552469135974
2024-05-27,한화오션,29,6,3,38,0.8285714048979599,0.1714285665306124
2024-05-28,HD한국조선해양,19,6,2,27,0.7599999696000012,0.23999999040000036
2024-05-28,HD현대마린솔루션,10,3,4,17,0.7692307100591762,0.23076921301775286
2024-05-28,HD현대마린엔진,0,1,0,1,0.0,0.9999990000010001
2024-05-28,HD현대미포,8,2,0,10,0.7999999200000081,0.19999998000000202
2024-05-28,HD현대중공업,18,6,3,27,0.7499999687500013,0.24999998958333375
2024-05-28,STX엔진,1,0,1,2,0.9999990000010001,0.0
2024-05-28,삼성중공업,10,7,3,20,0.588235259515573,0.4117646816609011
2024-05-28,한국카본,1,0,1,2,0.9999990000010001,0.0
2024-05-28,한화엔진,7,6,2,15,0.5384614970414233,0.4615384260355057
2024-05-28,한화오션,34,9,3,46,0.7906976560302871,0.20930232071389954
2024-05-29,HD한국조선해양,25,6,2,33,0.8064515868886585,0.19354838085327802
2024-05-29,HD현대마린솔루션,8,3,5,16,0.7272726611570308,0.2727272479338866
2024-05-29,HD현대마린엔진,2,0,1,3,0.99999950000025,0.0
2024-05-29,HD현대미포,13,4,2,19,0.7647058373702448,0.23529410380622917
2024-05-29,HD현대중공업,27,6,5,38,0.8181817933884306,0.18181817630854014
2024-05-29,STX엔진,0,1,0,1,0.0,0.9999990000010001
2024-05-29,삼성중공업,36,11,4,51,0.7659574305115441,0.23404254821186068
2024-05-29,세진중공업,3,4,0,7,0.4285713673469475,0.57142848979593
2024-05-29,한국카본,7,4,0,11,0.636363578512402,0.3636363305785154
2024-05-29,한화엔진,11,8,1,20,0.5789473379501401,0.4210526094182837
2024-05-29,한화오션,108,18,5,131,0.8571428503401362,0.14285714172335603
2024-05-30,HD한국조선해양,16,3,5,24,0.8421052188365674,0.15789472853185638
2024-05-30,HD현대마린솔루션,6,5,3,14,0.5454544958677732,0.4545454132231443
2024-05-30,HD현대마린엔진,1,0,1,2,0.9999990000010001,0.0
2024-05-30,HD현대미포,8,1,4,13,0.8888887901234679,0.11111109876543349
2024-05-30,HD현대중공업,27,3,5,35,0.899999970000001,0.09999999666666677
2024-05-30,STX엔진,0,0,1,1,0.0,0.0
2024-05-30,삼성중공업,13,3,8,24,0.8124999492187531,0.18749998828125072
2024-05-30,세진중공업,1,0,2,3,0.9999990000010001,0.0
2024-05-30,한국카본,2,0,1,3,0.99999950000025,0.0
2024-05-30,한화엔진,17,2,1,20,0.8947367950138528,0.10526315235457093
2024-05-30,한화오션,23,3,4,30,0.8846153505917173,0.11538461094674572
2024-05-31,HD한국조선해양,11,5,0,16,0.6874999570312527,0.3124999804687512
2024-05-31,HD현대마린솔루션,6,3,1,10,0.6666665925926009,0.33333329629630043
2024-05-31,HD현대마린엔진,0,1,0,1,0.0,0.9999990000010001
2024-05-31,HD현대미포,1,2,0,3,0.33333322222225925,0.6666664444445185
2024-05-31,HD현대중공업,13,6,1,20,0.684210490304711,0.31578945706371275
2024-05-31,삼성중공업,9,7,3,19,0.5624999648437522,0.4374999726562517
2024-05-31,한화엔진,15,4,1,20,0.7894736426592819,0.21052630470914185
2024-05-31,한화오션,78,19,5,102,0.8041237030502711,0.19587628664045065
2024-06-01,HD한국조선해양,3,2,0,5,0.599999880000024,0.399999920000016
2024-06-01,HD현대마린솔루션,1,3,0,4,0.24999993750001562,0.7499998125000469
2024-06-01,HD현대마린엔진,1,0,0,1,0.9999990000010001,0.0
2024-06-01,HD현대미포,1,1,0,2,0.499999750000125,0.499999750000125
2024-06-01,HD현대중공업,6,2,0,8,0.7499999062500118,0.24999996875000394
2024-06-01,삼성중공업,6,2,1,9,0.7499999062500118,0.24999996875000394
2024-06-01,한화엔진,1,0,0,1,0.9999990000010001,0.0
2024-06-01,한화오션,10,2,2,14,0.8333332638888947,0.16666665277777895
