날짜,기업명,tfidf_수주,tfidf_실적,tfidf_미국
2024-04-03,HD현대미포,0.04927105561699554,0.016146768617085926,0.0
2024-04-03,HD현대중공업,0.029710807076162152,0.008854452119114368,0.0
2024-04-03,STX엔진,0.06630427242817996,0.0,0.0
2024-04-03,삼성중공업,0.037802268307799244,0.011069974267220983,0.004993798195950307
2024-04-03,세진중공업,0.09303907608052829,0.0,0.0
2024-04-03,한국카본,0.015300985944964606,0.0,0.0
2024-04-03,한화엔진,0.0,0.0,0.0
2024-04-03,한화오션,0.021161678454508105,0.005846759655697417,0.0017644753625691086
2024-04-04,HD한국조선해양,0.015531982862197582,0.02357451387998973,0.0
2024-04-04,HD현대마린솔루션,0.0,0.0862781122923844,0.0
2024-04-04,HD현대마린엔진,0.0,0.153840808393926,0.0
2024-04-04,HD현대미포,0.0767509821027706,0.0,0.0
2024-04-04,HD현대중공업,0.009380897869566794,0.013806226394326692,0.0
2024-04-04,STX엔진,0.0,0.0,0.0
2024-04-04,삼성중공업,0.040690613740708044,0.01269396901230216,0.0
2024-04-04,세진중공업,0.0,0.0,0.0
2024-04-04,한국카본,0.0,0.0,0.0
2024-04-04,한화엔진,0.035567424577380394,0.0,0.0
2024-04-04,한화오션,0.007594489915626714,0.01022517199542073,0.007883311799618016
2024-04-05,HD한국조선해양,0.0269555093899897,0.01936636554218125,0.0
2024-04-05,HD현대마린솔루션,0.0,0.0,0.0
2024-04-05,HD현대마린엔진,0.0,0.0,0.0
2024-04-05,HD현대미포,0.0,0.0,0.0
2024-04-05,HD현대중공업,0.021872647047382312,0.027505759319174306,0.0
2024-04-05,STX엔진,0.0,0.0,0.0
2024-04-05,삼성중공업,0.0311025108346035,0.022345806394824523,0.0
2024-04-05,세진중공업,0.0,0.3141643939567499,0.0
2024-04-05,한화엔진,0.01891606126386934,0.0,0.0
2024-04-05,한화오션,0.008961497180202033,0.007628382730094164,0.0
2024-04-06,HD한국조선해양,0.0499264606316167,0.04071466440079088,0.0
2024-04-06,HD현대미포,0.0,0.0,0.0
2024-04-06,HD현대중공업,0.03631015318663033,0.0,0.0
2024-04-06,STX엔진,0.0,0.0,0.0
2024-04-06,삼성중공업,0.0,0.04071466440079088,0.0
2024-04-06,세진중공업,0.0,0.0,0.0
2024-04-06,한국카본,0.0,0.0,0.0
2024-04-06,한화엔진,0.0,0.0,0.0
2024-04-06,한화오션,0.04680567609920036,0.0374717257814858,0.0
2024-04-07,HD한국조선해양,0.013420504885052573,0.0,0.0
2024-04-07,HD현대마린솔루션,0.0,0.0,0.0
2024-04-07,HD현대미포,0.0,0.0,0.0
2024-04-07,HD현대중공업,0.0,0.0,0.0
2024-04-07,STX엔진,0.0,0.0,0.0
2024-04-07,삼성중공업,0.0,0.0,0.0
2024-04-07,한국카본,0.0,0.0,0.0
2024-04-07,한화엔진,0.0,0.0,0.0
2024-04-07,한화오션,0.00814816368021049,0.0,0.0
2024-04-08,HD한국조선해양,0.02710338831550143,0.05753442250460984,0.0
2024-04-08,HD현대마린솔루션,0.0,0.0,0.0
2024-04-08,HD현대마린엔진,0.0,0.0,0.0
2024-04-08,HD현대미포,0.014537638743890831,0.0,0.0
2024-04-08,HD현대중공업,0.02244557456563477,0.020471664076791046,0.01312003242805848
2024-04-08,STX엔진,0.0,0.0,0.0
2024-04-08,삼성중공업,0.014770093257271704,0.04582567456562246,0.0
2024-04-08,세진중공업,0.0,0.0,0.0
2024-04-08,한국카본,0.0,0.0,0.0
2024-04-08,한화엔진,0.028657793885268575,0.016561558078906063,0.0
2024-04-08,한화오션,0.009475154165042226,0.0220257228274263,0.0055646075873879205
2024-04-09,HD한국조선해양,0.055867390144798905,0.0,0.0
2024-04-09,HD현대마린솔루션,0.0,0.0,0.0
2024-04-09,HD현대미포,0.0,0.0,0.0
2024-04-09,HD현대중공업,0.013398075661981382,0.0,0.0
2024-04-09,STX엔진,0.0,0.0,0.0
2024-04-09,삼성중공업,0.0318381217525569,0.006956379282249838,0.0
2024-04-09,세진중공업,0.0,0.0,0.0
2024-04-09,한국카본,0.0,0.0,0.0
2024-04-09,한화엔진,0.0,0.026210862105131214,0.0
2024-04-09,한화오션,0.017142890628843395,0.02499170428452378,0.0
2024-04-10,HD한국조선해양,0.03382977955278425,0.0,0.0
2024-04-10,HD현대마린솔루션,0.0,0.0,0.0
2024-04-10,HD현대마린엔진,0.0,0.0,0.0
2024-04-10,HD현대미포,0.0,0.0,0.0
2024-04-10,HD현대중공업,0.0,0.0,0.0
2024-04-10,삼성중공업,0.01933322475574418,0.0,0.0
2024-04-10,세진중공업,0.0,0.0,0.0
2024-04-10,한화엔진,0.0,0.0,0.0
2024-04-10,한화오션,0.0,0.0,0.0
2024-04-11,HD한국조선해양,0.0527758098935333,0.02018004247296225,0.0
2024-04-11,HD현대마린솔루션,0.0,0.0,0.0
2024-04-11,HD현대마린엔진,0.0,0.0,0.0
2024-04-11,HD현대미포,0.05251709057493534,0.03862269379268212,0.0
2024-04-11,HD현대중공업,0.061651043045512964,0.008828768581920984,0.016447200343659162
2024-04-11,삼성중공업,0.0318817830576586,0.0,0.0
2024-04-11,한국카본,0.0,0.0,0.0
2024-04-11,한화엔진,0.0288637151572514,0.034982339747800933,0.0
2024-04-11,한화오션,0.02875396650863291,0.0,0.0
2024-04-12,HD한국조선해양,0.0147236736016803,0.022102599099044547,0.0
2024-04-12,HD현대마린솔루션,0.0,0.0,0.0
2024-04-12,HD현대마린엔진,0.0,0.0,0.0
2024-04-12,HD현대미포,0.0,0.0,0.0
2024-04-12,HD현대중공업,0.01967506424849687,0.029535431788085965,0.041397922120153134
2024-04-12,삼성중공업,0.013671982630131708,0.020523842020541364,0.0
2024-04-12,한화엔진,0.02777596174085187,0.0,0.02635941106527151
2024-04-12,한화오션,0.015432920520943128,0.008450993773164092,0.02339727443426853
2024-04-13,HD한국조선해양,0.0,0.0,0.0
2024-04-13,HD현대마린솔루션,0.0,0.07368347688355732,0.0
2024-04-13,HD현대마린엔진,0.0,0.06916358163327599,0.0
2024-04-13,HD현대미포,0.0,0.0,0.0
2024-04-13,HD현대중공업,0.0,0.034581790816637994,0.03950698942631463
2024-04-13,STX엔진,0.0,0.0,0.0
2024-04-13,삼성중공업,0.0,0.050101225059001116,0.0
2024-04-13,한화엔진,0.0,0.0,0.07907823319581453
2024-04-13,한화오션,0.0,0.0,0.0
2024-04-14,HD한국조선해양,0.03682376546340426,0.0,0.03241963984933162
2024-04-14,HD현대마린솔루션,0.0,0.0,0.0
2024-04-14,HD현대마린엔진,0.0,0.0,0.0
2024-04-14,HD현대미포,0.0899079697799627,0.0,0.0
2024-04-14,HD현대중공업,0.027004094673163122,0.0,0.02377440255617652
2024-04-14,STX엔진,0.0,0.0,0.0
2024-04-14,삼성중공업,0.01997954883999171,0.0,0.0
2024-04-14,세진중공업,0.0,0.0,0.0
2024-04-14,한국카본,0.0,0.0,0.0
2024-04-14,한화엔진,0.0,0.0,0.0
2024-04-14,한화오션,0.01798159395599254,0.02760884345640699,0.036981331407967985
2024-04-15,HD한국조선해양,0.008219348350394598,0.0,0.010405577853214646
2024-04-15,HD현대마린솔루션,0.0,0.0,0.0
2024-04-15,HD현대마린엔진,0.0,0.0,0.0
2024-04-15,HD현대미포,0.017070954266204166,0.0,0.0
2024-04-15,HD현대중공업,0.026773513951139045,0.0,0.009365020067893182
2024-04-15,STX엔진,0.0,0.0,0.0
2024-04-15,삼성중공업,0.015531502646189844,0.032975451996987495,0.0
2024-04-15,세진중공업,0.0,0.0,0.0
2024-04-15,한국카본,0.1150959539058289,0.0,0.0
2024-04-15,한화엔진,0.0,0.0,0.0
2024-04-15,한화오션,0.004351419714914787,0.008124863525899783,0.01658747341928649
2024-04-16,HD한국조선해양,0.006673600836580739,0.014511108148829577,0.01358532803305343
2024-04-16,HD현대마린솔루션,0.0,0.0,0.0
2024-04-16,HD현대마린엔진,0.0,0.0422374587862193,0.0
2024-04-16,HD현대미포,0.020020802509742214,0.04353332444648873,0.0
2024-04-16,HD현대중공업,0.014326477239569056,0.01506922769301533,0.014107840649709331
2024-04-16,STX엔진,0.0,0.042103272233871634,0.0
2024-04-16,삼성중공업,0.0,0.016159041140189765,0.0
2024-04-16,세진중공업,0.0,0.0,0.0
2024-04-16,한국카본,0.0,0.0,0.0
2024-04-16,한화엔진,0.0,0.0420332400366991,0.0
2024-04-16,한화오션,0.007136812072875666,0.015146663496892362,0.008733425164105777
2024-04-17,HD한국조선해양,0.04826209398422852,0.028305404850860097,0.0
2024-04-17,HD현대마린솔루션,0.0,0.0,0.0
2024-04-17,HD현대마린엔진,0.0,0.0,0.0
2024-04-17,HD현대미포,0.0,0.018130581490237708,0.0
2024-04-17,HD현대중공업,0.08899748852002773,0.0014942786942503605,0.0017487860647103887
2024-04-17,STX엔진,0.0,0.0,0.0
2024-04-17,삼성중공업,0.0,0.012361760106980256,0.0
2024-04-17,세진중공업,0.0,0.0,0.0
2024-04-17,한국카본,0.0,0.0,0.0
2024-04-17,한화엔진,0.01660688071328085,0.0,0.0
2024-04-17,한화오션,0.028800807078628324,0.017664672040670203,0.010059269946981964
2024-04-18,HD한국조선해양,0.02063293240910154,0.019120407135946645,0.00860556306721898
2024-04-18,HD현대마린솔루션,0.029107978086633596,0.011034055512890313,0.0
2024-04-18,HD현대마린엔진,0.0,0.0,0.0
2024-04-18,HD현대미포,0.022996054038696374,0.029738067986150966,0.012293661524598544
2024-04-18,HD현대중공업,0.038347473610244126,0.012427849307645178,0.0
2024-04-18,STX엔진,0.0,0.0,0.0
2024-04-18,삼성중공업,0.032361834237348674,0.01765745008683597,0.004933732593235891
2024-04-18,세진중공업,0.0,0.0,0.0
2024-04-18,한국카본,0.0,0.0,0.04917464609839418
2024-04-18,한화엔진,0.0,0.01656972609855537,0.0
2024-04-18,한화오션,0.02092423610626083,0.012418624116602089,0.0
2024-04-19,HD한국조선해양,0.026787370655645744,0.023851368572321528,0.012415589823159361
2024-04-19,HD현대마린솔루션,0.0,0.0,0.0
2024-04-19,HD현대마린엔진,0.0,0.0,0.0
2024-04-19,HD현대미포,0.01250838477130256,0.015960598230516845,0.02860373706909787
2024-04-19,HD현대중공업,0.026853012296441353,0.013947499360427692,0.00827705988210624
2024-04-19,STX엔진,0.0,0.14761172315947668,0.0
2024-04-19,삼성중공업,0.014232754565027674,0.013813078579307117,0.009656569862457281
2024-04-19,한국카본,0.0,0.0,0.0
2024-04-19,한화엔진,0.025754730002415956,0.030329926519151517,0.0
2024-04-19,한화오션,0.01798732727380283,0.006417901006933769,0.0075573155445317845
2024-04-20,HD한국조선해양,0.059742655483492405,0.0,0.0
2024-04-20,HD현대마린솔루션,0.0,0.0,0.0
2024-04-20,HD현대마린엔진,0.0,0.0,0.0
2024-04-20,HD현대미포,0.0,0.0,0.0
2024-04-20,HD현대중공업,0.05579771554186193,0.0,0.0
2024-04-20,STX엔진,0.0,0.0,0.0
2024-04-20,삼성중공업,0.025061341839778855,0.0,0.0
2024-04-20,세진중공업,0.0,0.0,0.0
2024-04-20,한국카본,0.0,0.0,0.0
2024-04-20,한화엔진,0.0,0.0,0.0
2024-04-20,한화오션,0.0,0.0,0.0
2024-04-21,HD한국조선해양,0.016818858795090836,0.025247808618150045,0.0
2024-04-21,HD현대마린솔루션,0.0,0.0,0.0
2024-04-21,HD현대마린엔진,0.0,0.0,0.0
2024-04-21,HD현대미포,0.015525100426237696,0.023305669493676965,0.0
2024-04-21,HD현대중공업,0.037739938020104766,0.029159820296281,0.0
2024-04-21,삼성중공업,0.016818858795090836,0.025247808618150045,0.0
2024-04-21,한화엔진,0.0,0.0,0.0
2024-04-21,한화오션,0.03357370529737761,0.03491676656412646,0.0
2024-04-22,HD한국조선해양,0.0,0.03429397803401074,0.0
2024-04-22,HD현대마린솔루션,0.0,0.0,0.0
2024-04-22,HD현대마린엔진,0.0,0.0,0.0
2024-04-22,HD현대미포,0.0,0.013741786210218022,0.0
2024-04-22,HD현대중공업,0.004305213650598102,0.02013844770348845,0.0
2024-04-22,STX엔진,0.0,0.0,0.0
2024-04-22,삼성중공업,0.0,0.026062041262414,0.0
2024-04-22,세진중공업,0.0,0.0,0.0
2024-04-22,한국카본,0.0,0.0,0.0
2024-04-22,한화엔진,0.0,0.0,0.0
2024-04-22,한화오션,0.013952037936447847,0.01131373466488115,0.003707644579112459
2024-04-23,HD한국조선해양,0.028852812001306696,0.012258097824629067,0.0
2024-04-23,HD현대마린솔루션,0.0,0.0,0.0
2024-04-23,HD현대마린엔진,0.0,0.0,0.0
2024-04-23,HD현대미포,0.007111591621272907,0.011299777702493869,0.0
2024-04-23,HD현대중공업,0.024285761698302027,0.007925716032338992,0.0
2024-04-23,STX엔진,0.0,0.0,0.0
2024-04-23,삼성중공업,0.010037273968784982,0.004134065013107513,0.0
2024-04-23,세진중공업,0.0,0.0,0.0
2024-04-23,한국카본,0.06250451249282991,0.0,0.0
2024-04-23,한화엔진,0.02683640001266635,0.0,0.0
2024-04-23,한화오션,0.006199932306812346,0.003725201440382594,0.0
2024-04-24,HD한국조선해양,0.0,0.03702774607750342,0.0
2024-04-24,HD현대마린솔루션,0.0,0.0,0.0
2024-04-24,HD현대마린엔진,0.0,0.0,0.0
2024-04-24,HD현대미포,0.025241226145231447,0.08639807418084132,0.0
2024-04-24,HD현대중공업,0.014326681918901133,0.022059082769576507,0.0
2024-04-24,STX엔진,0.0,0.0,0.0
2024-04-24,삼성중공업,0.0,0.04100113690525886,0.0
2024-04-24,세진중공업,0.0,0.0,0.0
2024-04-24,한국카본,0.10724389331082548,0.0,0.0
2024-04-24,한화엔진,0.0,0.006743689697512755,0.0
2024-04-24,한화오션,0.018450068820301802,0.03214823674847035,0.002619246827156344
2024-04-25,HD한국조선해양,0.01012321311753701,0.04767316360015327,0.005462288191603083
2024-04-25,HD현대마린솔루션,0.0,0.016330921426031444,0.0
2024-04-25,HD현대마린엔진,0.0,0.0,0.0
2024-04-25,HD현대미포,0.01589184531115308,0.0767379209949521,0.009774620974447623
2024-04-25,HD현대중공업,0.015427129613248465,0.021407367618488247,0.007684103440832596
2024-04-25,STX엔진,0.0,0.0,0.0
2024-04-25,삼성중공업,0.014532832614330346,0.015384162960569155,0.0
2024-04-25,세진중공업,0.0,0.0,0.0
2024-04-25,한국카본,0.0,0.0,0.0
2024-04-25,한화엔진,0.0283063871680388,0.007982772648831248,0.009774620974447623
2024-04-25,한화오션,0.010592047208486553,0.03405764817341554,0.011752158203626325
2024-04-26,HD한국조선해양,0.02335535642147033,0.07852817607242901,0.0
2024-04-26,HD현대마린솔루션,0.0,0.02727356479487902,0.0
2024-04-26,HD현대마린엔진,0.0,0.0,0.0
2024-04-26,HD현대미포,0.010305158244362903,0.13996960609033995,0.0
2024-04-26,HD현대중공업,0.005387740079676826,0.0599583517944779,0.0
2024-04-26,STX엔진,0.0,0.10736472399362987,0.0
2024-04-26,삼성중공업,0.007681233834809542,0.06855150169912734,0.0
2024-04-26,세진중공업,0.0,0.21472944798725974,0.0
2024-04-26,한국카본,0.0,0.21472944798725974,0.0
2024-04-26,한화엔진,0.0,0.03752473239718719,0.0
2024-04-26,한화오션,0.02141951610891827,0.04276147278853735,0.0
2024-04-27,HD한국조선해양,0.0,0.12883934783607678,0.0
2024-04-27,HD현대마린솔루션,0.0,0.03805708126463927,0.0
2024-04-27,HD현대마린엔진,0.0,0.0,0.0
2024-04-27,HD현대미포,0.0,0.1360988527734258,0.0
2024-04-27,HD현대중공업,0.0,0.04463171007652855,0.0
2024-04-27,STX엔진,0.0,0.0,0.0
2024-04-27,삼성중공업,0.0,0.035316837557808484,0.0
2024-04-27,세진중공업,0.0,0.0,0.0
2024-04-27,한국카본,0.0,0.0,0.0
2024-04-27,한화엔진,0.0,0.0,0.0
2024-04-27,한화오션,0.0,0.05909059880678677,0.0
2024-04-28,HD한국조선해양,0.013684196750018373,0.03569677650695463,0.0
2024-04-28,HD현대마린솔루션,0.0,0.0,0.0
2024-04-28,HD현대미포,0.0,0.0,0.0
2024-04-28,HD현대중공업,0.0343379564957811,0.03775194671409195,0.0
2024-04-28,STX엔진,0.0,0.0,0.0
2024-04-28,삼성중공업,0.016948084034742746,0.034648220657697966,0.0
2024-04-28,한국카본,0.0,0.0,0.0
2024-04-28,한화엔진,0.0,0.0,0.0
2024-04-28,한화오션,0.02621057003631469,0.05601977066128276,0.0
2024-04-29,HD한국조선해양,0.007046613455506846,0.010529571419644007,0.0
2024-04-29,HD현대마린솔루션,0.0,0.01397728651725218,0.0
2024-04-29,HD현대마린엔진,0.0,0.0,0.0
2024-04-29,HD현대미포,0.04039419687599158,0.06424704141195621,0.0
2024-04-29,HD현대중공업,0.013780324784977935,0.02659518828570686,0.0
2024-04-29,STX엔진,0.0,0.0,0.0
2024-04-29,삼성중공업,0.005368848347052835,0.03962186427704801,0.0
2024-04-29,세진중공업,0.0,0.0,0.0
2024-04-29,한국카본,0.0,0.0,0.0
2024-04-29,한화엔진,0.0,0.017200351853326926,0.0
2024-04-29,한화오션,0.021506423424733495,0.03979513309673425,0.0
2024-04-30,HD한국조선해양,0.028422338180819955,0.014871187406239578,0.0
2024-04-30,HD현대마린솔루션,0.0,0.040642431087686,0.0
2024-04-30,HD현대마린엔진,0.0,0.0,0.0
2024-04-30,HD현대미포,0.0,0.0,0.0
2024-04-30,HD현대중공업,0.007039232027446699,0.0,0.0
2024-04-30,STX엔진,0.0,0.0,0.0
2024-04-30,삼성중공업,0.02756198920645836,0.025776724837481935,0.0
2024-04-30,세진중공업,0.0,0.0,0.0
2024-04-30,한국카본,0.0,0.0,0.0
2024-04-30,한화엔진,0.0292326285324633,0.04870902056273187,0.0
2024-04-30,한화오션,0.01939299760345265,0.021234856085710716,0.0
2024-05-01,HD한국조선해양,0.0,0.023144089435452778,0.0
2024-05-01,HD현대마린솔루션,0.0,0.0,0.0
2024-05-01,HD현대미포,0.0,0.0,0.0
2024-05-01,HD현대중공업,0.014363226899764882,0.03340268917047982,0.0
2024-05-01,삼성중공업,0.0,0.023144089435452778,0.0
2024-05-01,한국카본,0.0,0.0,0.0
2024-05-01,한화엔진,0.05356955876443199,0.03513977325768334,0.0
2024-05-01,한화오션,0.0,0.06145821906207304,0.0
2024-05-02,HD한국조선해양,0.009776514442132305,0.023349123043574487,0.011850406724362175
2024-05-02,HD현대마린솔루션,0.0,0.0,0.0
2024-05-02,HD현대미포,0.07886922021339583,0.0,0.0
2024-05-02,HD현대중공업,0.020106882365147977,0.0062491009018285654,0.005925203362181088
2024-05-02,STX엔진,0.0,0.0,0.0
2024-05-02,삼성중공업,0.010080584612323933,0.0742123173388531,0.0
2024-05-02,세진중공업,0.0,0.0,0.0
2024-05-02,한국카본,0.027913255505042527,0.0,0.0
2024-05-02,한화엔진,0.11216226040580271,0.0,0.0
2024-05-02,한화오션,0.0059005365023893095,0.041557624325532214,0.01019595341582998
2024-05-03,HD한국조선해양,0.023668656799576516,0.005849312788445408,0.038265925128289836
2024-05-03,HD현대마린솔루션,0.0,0.0,0.0
2024-05-03,HD현대마린엔진,0.0,0.0,0.0
2024-05-03,HD현대미포,0.0,0.0,0.0
2024-05-03,HD현대중공업,0.05223741433457117,0.004533217411045191,0.020926123249613494
2024-05-03,삼성중공업,0.0,0.0,0.0
2024-05-03,한국카본,0.0,0.0,0.0
2024-05-03,한화엔진,0.0,0.0,0.0
2024-05-03,한화오션,0.01071431083045293,0.02789338479326563,0.0
2024-05-04,HD한국조선해양,0.0,0.0,0.07190179631626056
2024-05-04,HD현대마린솔루션,0.0,0.0,0.0
2024-05-04,HD현대마린엔진,0.0,0.0,0.0
2024-05-04,HD현대미포,0.0,0.0,0.0
2024-05-04,HD현대중공업,0.0,0.0,0.07190179631626056
2024-05-04,삼성중공업,0.0,0.0,0.0
2024-05-04,세진중공업,0.0,0.0,0.0
2024-05-04,한국카본,0.0,0.0,0.0
2024-05-04,한화엔진,0.0,0.06454016409938772,0.0
2024-05-04,한화오션,0.0,0.0,0.0
2024-05-05,HD한국조선해양,0.1202235444805491,0.0,0.04512423807586091
2024-05-05,HD현대마린솔루션,0.0,0.0,0.0
2024-05-05,HD현대마린엔진,0.0,0.0,0.0
2024-05-05,HD현대중공업,0.07436786398931573,0.02405541852724856,0.0
2024-05-05,삼성중공업,0.0,0.0,0.0
2024-05-05,한화엔진,0.11380984202549191,0.0,0.0
2024-05-05,한화오션,0.08510081155256517,0.0,0.0
2024-05-06,HD한국조선해양,0.03500365160336767,0.02643132990499546,0.0
2024-05-06,HD현대마린솔루션,0.0,0.0,0.0
2024-05-06,HD현대마린엔진,0.0,0.0,0.0
2024-05-06,HD현대미포,0.0,0.0,0.0
2024-05-06,HD현대중공업,0.04634840261983399,0.03347968454632758,0.0
2024-05-06,삼성중공업,0.025139673032878073,0.0,0.0
2024-05-06,한국카본,0.0,0.0,0.0
2024-05-06,한화엔진,0.0,0.09500763089632336,0.0
2024-05-06,한화오션,0.02388268938123417,0.0,0.0
2024-05-07,HD한국조선해양,0.027194302549922316,0.019796174936908106,0.0
2024-05-07,HD현대마린솔루션,0.0,0.022640610175954964,0.0
2024-05-07,HD현대마린엔진,0.0,0.0,0.0
2024-05-07,HD현대미포,0.04350926048829651,0.04548657236069272,0.0
2024-05-07,HD현대중공업,0.022489557929918143,0.010260305525729771,0.0
2024-05-07,STX엔진,0.0,0.0,0.0
2024-05-07,삼성중공업,0.02016058790325648,0.034905613541910414,0.0
2024-05-07,세진중공업,0.0,0.0,0.0
2024-05-07,한국카본,0.1957825459995015,0.0,0.0
2024-05-07,한화엔진,0.0,0.02992703656824579,0.0
2024-05-07,한화오션,0.011678972520505896,0.025927478590954154,0.0
2024-05-08,HD한국조선해양,0.0,0.0,0.0
2024-05-08,HD현대마린솔루션,0.0,0.0,0.009011157302261102
2024-05-08,HD현대마린엔진,0.0,0.0,0.0
2024-05-08,HD현대미포,0.0,0.04684036560908592,0.0
2024-05-08,HD현대중공업,0.007399779055742699,0.011172442115760546,0.013794598272064426
2024-05-08,STX엔진,0.0,0.0,0.0
2024-05-08,삼성중공업,0.0,0.039087134202230846,0.0
2024-05-08,세진중공업,0.0,0.0,0.0
2024-05-08,한국카본,0.0,0.0,0.0
2024-05-08,한화엔진,0.0,0.0,0.0
2024-05-08,한화오션,0.009946502522227221,0.03145870396831784,0.0
2024-05-09,HD한국조선해양,0.008730862271632018,0.0,0.0
2024-05-09,HD현대마린솔루션,0.0,0.0,0.03585422595167523
2024-05-09,HD현대마린엔진,0.0,0.0,0.0
2024-05-09,HD현대미포,0.014551437119386697,0.0,0.0
2024-05-09,HD현대중공업,0.02656996813228406,0.0,0.0
2024-05-09,STX엔진,0.0,0.0,0.0
2024-05-09,삼성중공업,0.006984689817305615,0.0,0.0
2024-05-09,세진중공업,0.0,0.0,0.0
2024-05-09,한국카본,0.0,0.0,0.0
2024-05-09,한화엔진,0.030887546936646873,0.0,0.0
2024-05-09,한화오션,0.031052939319849662,0.0,0.0
2024-05-10,HD한국조선해양,0.04341844550355419,0.018710578008911117,0.0
2024-05-10,HD현대마린솔루션,0.01993302708424578,0.010524700130012504,0.021618441019315243
2024-05-10,HD현대마린엔진,0.18102848602745017,0.11226346805346671,0.0
2024-05-10,HD현대미포,0.0,0.0,0.0
2024-05-10,HD현대중공업,0.013594728681126633,0.0,0.008519739003884844
2024-05-10,삼성중공업,0.0,0.0,0.0
2024-05-10,한국카본,0.0,0.0,0.0
2024-05-10,한화엔진,0.07862933207416929,0.022383621803523577,0.0
2024-05-10,한화오션,0.0,0.0,0.01145099657984677
2024-05-11,HD한국조선해양,0.0,0.048836080402790284,0.0
2024-05-11,HD현대마린솔루션,0.0,0.0,0.13709065728830427
2024-05-11,HD현대마린엔진,0.0,0.0,0.0
2024-05-11,HD현대미포,0.0,0.05860329648334835,0.0
2024-05-11,HD현대중공업,0.02649812838123774,0.02253972941667244,0.0
2024-05-11,STX엔진,0.0,0.14650824120837086,0.0
2024-05-11,삼성중공업,0.0,0.036627060302092715,0.0
2024-05-11,세진중공업,0.0,0.14650824120837086,0.0
2024-05-11,한국카본,0.0,0.09767216080558057,0.0
2024-05-11,한화엔진,0.0611618682934827,0.07325412060418543,0.0
2024-05-11,한화오션,0.0,0.017236263671573042,0.0
2024-05-12,HD한국조선해양,0.0,0.0,0.0
2024-05-12,HD현대마린솔루션,0.0,0.0,0.0
2024-05-12,HD현대미포,0.0,0.0,0.0
2024-05-12,HD현대중공업,0.014151739723600584,0.0,0.0
2024-05-12,삼성중공업,0.0,0.0,0.0
2024-05-12,한화엔진,0.0,0.0,0.0
2024-05-12,한화오션,0.0,0.0,0.0
2024-05-13,HD한국조선해양,0.012769003312819136,0.0,0.008629161201300084
2024-05-13,HD현대마린솔루션,0.0,0.0,0.02134805435411132
2024-05-13,HD현대마린엔진,0.0,0.0,0.11793186975110115
2024-05-13,HD현대미포,0.045746274031108626,0.0,0.0
2024-05-13,HD현대중공업,0.026503444050229565,0.0,0.007220318556189867
2024-05-13,STX엔진,0.0,0.0,0.0
2024-05-13,삼성중공업,0.021199028923399685,0.0,0.0
2024-05-13,세진중공업,0.0,0.0,0.0
2024-05-13,한국카본,0.0,0.0,0.0
2024-05-13,한화엔진,0.0,0.0219280633261866,0.03216323720484577
2024-05-13,한화오션,0.02098602943272197,0.011181776496835973,0.006937168808888303
2024-05-14,HD한국조선해양,0.009705354902054226,0.01787546210755652,0.0
2024-05-14,HD현대마린솔루션,0.0,0.0,0.0
2024-05-14,HD현대마린엔진,0.0,0.0,0.0
2024-05-14,HD현대미포,0.0,0.0,0.0
2024-05-14,HD현대중공업,0.014042411503639652,0.011916974738371014,0.01003417814006059
2024-05-14,STX엔진,0.0,0.0,0.0
2024-05-14,삼성중공업,0.0,0.01787546210755652,0.0
2024-05-14,세진중공업,0.0,0.0,0.0
2024-05-14,한국카본,0.0,0.0,0.0
2024-05-14,한화엔진,0.026447987019015788,0.0,0.0
2024-05-14,한화오션,0.007346663060837719,0.024909219576237596,0.0
2024-05-15,HD한국조선해양,0.014738419983819995,0.0,0.0
2024-05-15,HD현대마린솔루션,0.0,0.0,0.0
2024-05-15,HD현대미포,0.0,0.0,0.0
2024-05-15,HD현대중공업,0.0,0.0,0.0
2024-05-15,STX엔진,0.4692702538527898,0.0,0.0
2024-05-15,삼성중공업,0.0,0.0,0.015300844848017825
2024-05-15,한국카본,0.0,0.0,0.0
2024-05-15,한화엔진,0.04692702538527898,0.0,0.0
2024-05-15,한화오션,0.0,0.0,0.0
2024-05-16,HD한국조선해양,0.011170188366743774,0.0,0.0
2024-05-16,HD현대마린솔루션,0.0,0.013845675655512323,0.027004223645008648
2024-05-16,HD현대마린엔진,0.0,0.0,0.0
2024-05-16,HD현대미포,0.034493366460555945,0.0,0.0
2024-05-16,HD현대중공업,0.0047072443838526825,0.0,0.011475572160859282
2024-05-16,STX엔진,0.0,0.0,0.0
2024-05-16,삼성중공업,0.0,0.0,0.0
2024-05-16,세진중공업,0.0,0.0,0.0
2024-05-16,한국카본,0.0,0.0,0.0
2024-05-16,한화엔진,0.0,0.0,0.054652737383326676
2024-05-16,한화오션,0.0,0.0,0.020209908976264145
2024-05-17,HD한국조선해양,0.009140681559634382,0.0,0.0
2024-05-17,HD현대마린솔루션,0.0,0.0,0.0
2024-05-17,HD현대미포,0.07335910715061653,0.0,0.0
2024-05-17,HD현대중공업,0.009150677644037162,0.0,0.0
2024-05-17,삼성중공업,0.014557896251877304,0.0,0.0
2024-05-17,세진중공업,0.0,0.0,0.0
2024-05-17,한화엔진,0.0,0.0,0.0
2024-05-17,한화오션,0.0,0.002942487208367132,0.0
2024-05-18,HD한국조선해양,0.027865056896424132,0.0,0.0
2024-05-18,HD현대마린솔루션,0.03865306954765281,0.0,0.0
