기업명,날짜,종가,거래량,MA5,MA10,RSI,MACD,BB_upper,1일후등락률,3일후등락률,5일후등락률
HD현대미포,2024-03-04,61100.0,426949,62160.0,62940.0,26.66666666666667,-2840.2428149144325,69193.64922429678,-0.4909983633387889,-0.8183306055646482,2.127659574468085
HD현대미포,2024-03-05,60800.0,264563,61860.0,62650.0,39.56043956043957,-2825.7573912804655,68927.64754504127,0.8223684210526315,-1.151315789473684,3.618421052631579
HD현대미포,2024-03-06,61300.0,186014,61840.0,62430.0,41.48936170212766,-2742.3200093304185,68336.90296730695,-1.1419249592169658,1.794453507340946,2.1207177814029365
HD현대미포,2024-03-07,60600.0,156080,61340.0,62130.0,40.625,-2701.537786898567,67637.41404285765,-0.825082508250825,3.9603960396039604,7.2607260726072615
HD현대미포,2024-03-08,60100.0,191100,60780.0,61750.0,34.73684210526315,-2678.68518770668,66899.0606304805,3.826955074875208,4.159733777038269,7.9866888519134775
HD현대미포,2024-03-11,62400.0,433550,61040.0,61600.0,44.14414414414415,-2446.778619249133,65862.80333403028,0.9615384615384616,4.166666666666666,6.25
HD현대미포,2024-03-12,63000.0,243123,61480.0,61670.0,47.826086956521735,-2189.338673941944,64752.52131597452,-0.6349206349206349,3.015873015873016,4.1269841269841265
HD현대미포,2024-03-13,62600.0,206542,61740.0,61790.0,45.76271186440678,-1994.599814525296,64745.5035751111,3.8338658146964857,5.9105431309904155,5.271565495207668
HD현대미포,2024-03-14,65000.0,864660,62620.0,61980.0,53.9568345323741,-1627.8431604008583,65115.87254947018,-0.15384615384615385,0.9230769230769231,0.7692307692307693
HD현대미포,2024-03-15,64900.0,783556,63580.0,62180.0,53.57142857142857,-1329.9244922361177,65447.82916356161,2.157164869029276,1.5408320493066257,2.311248073959938
HD현대미포,2024-03-18,66300.0,552437,64360.0,62700.0,64.4927536231884,-969.6756839334121,66053.76918747967,-1.0558069381598794,-1.206636500754148,-1.3574660633484164
HD현대미포,2024-03-19,65600.0,288558,64880.0,63180.0,65.44117647058823,-732.2194872981418,66362.21092448561,0.45731707317073167,1.2195121951219512,-1.3719512195121952
HD현대미포,2024-03-20,65900.0,294384,65540.0,63640.0,61.475409836065566,-513.9023020448949,66726.39825169674,-0.6069802731411229,-0.7587253414264037,-3.1866464339908953
HD현대미포,2024-03-21,65500.0,239293,65640.0,64130.0,60.483870967741936,-368.90846970066923,66977.13153565481,1.3740458015267176,-1.2213740458015268,-4.122137404580153
HD현대미포,2024-03-22,66400.0,194778,65940.0,64760.0,73.04347826086956,-179.31035638595495,67361.20839320404,-1.5060240963855422,-3.91566265060241,-6.77710843373494
HD현대미포,2024-03-25,65400.0,170880,65760.0,65060.0,68.85245901639344,-108.493482918464,67539.3129830736,-1.0703363914373087,-3.9755351681957185,-3.9755351681957185
HD현대미포,2024-03-26,64700.0,231743,65580.0,65230.0,63.70967741935484,-107.61424036793323,67672.49614377666,-1.3910355486862442,-4.327666151468315,-3.554868624420402
HD현대미포,2024-03-27,63800.0,193454,65160.0,65350.0,62.6984126984127,-177.4938738070632,67682.16424001283,-1.5673981191222568,-1.5673981191222568,-1.5673981191222568
HD현대미포,2024-03-28,62800.0,195538,64620.0,65130.0,60.30534351145038,-309.9922319282414,67676.56076722071,-1.4331210191082804,-0.6369426751592357,0.0
HD현대미포,2024-03-29,61900.0,260442,63720.0,64830.0,47.863247863247864,-482.0636836536214,67683.88174414846,1.4539579967689822,1.4539579967689822,0.8077544426494345
HD현대미포,2024-04-01,62800.0,229145,63200.0,64480.0,49.166666666666664,-539.5890240805966,67629.7498619799,-0.6369426751592357,0.0,-1.7515923566878981
HD현대미포,2024-04-02,62400.0,229053,62740.0,64160.0,49.166666666666664,-610.418404482567,67536.7816074868,0.641025641025641,0.0,-0.4807692307692308
HD현대미포,2024-04-03,62800.0,197223,62540.0,63850.0,39.0,-627.0463417834617,67473.96203986245,0.0,-1.7515923566878981,-3.9808917197452227
HD현대미포,2024-04-04,62800.0,147364,62540.0,63580.0,39.39393939393939,-632.9281007310783,67313.30807431038,-0.6369426751592357,-1.1146496815286624,-2.388535031847134
HD현대미포,2024-04-05,62400.0,154805,62640.0,63180.0,28.089887640449433,-662.2322924908149,67032.91914424929,-1.1217948717948718,-3.3653846153846154,-2.564102564102564
HD현대미포,2024-04-08,61700.0,112397,62420.0,62810.0,28.089887640449433,-733.4850661773235,67088.12710278449,0.6482982171799028,-0.6482982171799028,-4.213938411669368
HD현대미포,2024-04-09,62100.0,129491,62360.0,62550.0,28.888888888888886,-749.0422527843912,67123.96448894971,-2.898550724637681,-2.0933977455716586,-4.830917874396135
HD현대미포,2024-04-11,60300.0,245671,61860.0,62200.0,25.000000000000014,-896.2845812909582,67347.92449873804,1.658374792703151,-1.9900497512437811,7.628524046434494
HD현대미포,2024-04-12,61300.0,152582,61560.0,62050.0,25.714285714285722,-921.659230903897,67277.18977285559,-0.8156606851549755,-3.588907014681892,16.31321370309951
HD현대미포,2024-04-15,60800.0,167972,61240.0,61940.0,27.0,-970.9224551772422,67218.52249723936,-2.7960526315789473,6.743421052631579,20.394736842105264
HD현대미포,2024-04-16,59100.0,267461,60720.0,61570.0,24.545454545454547,-1134.066890660033,67053.25546673263,0.0,20.642978003384094,23.688663282571913
HD현대미포,2024-04-17,59100.0,126309,60120.0,61240.0,26.73267326732673,-1248.9627658598256,66898.74668016644,9.813874788494077,23.85786802030457,24.534686971235196
HD현대미포,2024-04-18,64900.0,638122,61040.0,61450.0,57.04697986577181,-862.069645109128,66709.81591493457,9.861325115562405,12.63482280431433,8.782742681047766
HD현대미포,2024-04-19,71300.0,1405961,63040.0,62300.0,73.0392156862745,-38.58278816645907,68432.73203999213,2.664796633941094,3.225806451612903,3.0855539971949506
HD현대미포,2024-04-22,73200.0,867461,65520.0,63380.0,74.29906542056075,758.6058637193055,70303.14969076878,-0.1366120218579235,-3.551912568306011,1.366120218579235
HD현대미포,2024-04-23,73100.0,704524,68320.0,64520.0,75.35545023696683,1366.5615782882596,71914.59967130772,0.6839945280437756,0.5471956224350205,2.7359781121751023
HD현대미포,2024-04-24,73600.0,558858,71220.0,65670.0,75.47169811320754,1867.1928466452737,73478.90714291853,-4.076086956521739,0.8152173913043478,-0.5434782608695652
HD현대미포,2024-04-25,70600.0,446885,72360.0,66700.0,66.11570247933884,1998.8305315785983,74254.9396788181,4.107648725212465,6.373937677053824,1.8413597733711047
HD현대미포,2024-04-26,73500.0,410961,72800.0,67920.0,70.78651685393258,2310.5258057391475,75549.14492018806,0.9523809523809524,-0.40816326530612246,4.761904761904762
HD현대미포,2024-04-29,74200.0,276821,73000.0,69260.0,73.40823970037454,2584.2411822952417,76819.71948237372,1.2129380053908356,-3.0997304582210243,1.3477088948787064
HD현대미포,2024-04-30,75100.0,362762,73400.0,70860.0,73.8970588235294,2841.035381223308,78116.22063620272,-2.5299600532623168,2.5299600532623168,1.4647137150466045
HD현대미포,2024-05-02,73200.0,175893,73320.0,72270.0,73.62637362637362,2858.283994272657,78904.84946841984,-1.7759562841530054,2.73224043715847,4.2349726775956285
HD현대미포,2024-05-03,71900.0,149406,73580.0,72970.0,69.20289855072464,2735.5211242199002,79417.65937305018,7.093184979137692,5.980528511821975,8.762169680111267
HD현대미포,2024-05-07,77000.0,447227,74280.0,73540.0,75.15527950310559,3015.002965355554,80686.66712473083,-2.3376623376623376,-0.9090909090909091,1.4285714285714286
HD현대미포,2024-05-08,75200.0,196077,74480.0,73740.0,74.92260061919505,3056.021468064617,81444.32748484921,1.3297872340425532,3.9893617021276597,2.6595744680851063
HD현대미포,2024-05-09,76200.0,261572,74700.0,74050.0,75.67567567567568,3133.104095907169,82175.84130201295,0.13123359580052493,2.493438320209974,-1.3123359580052494
HD현대미포,2024-05-10,76300.0,202421,75320.0,74320.0,70.65217391304348,3165.7687861438317,82783.3952328499,2.490170380078637,1.1795543905635648,-3.2765399737876804
HD현대미포,2024-05-13,78200.0,298790,76580.0,75080.0,64.93506493506493,3306.8505943219207,83322.02993967806,-0.1278772378516624,-3.8363171355498724,-6.138107416879795
HD현대미포,2024-05-14,78100.0,153406,76800.0,75540.0,61.502347417840376,3371.722659483421,83695.23032967208,-1.1523687580025608,-5.505761843790013,-7.810499359795134
HD현대미포,2024-05-16,77200.0,239064,77200.0,75840.0,59.276018099547514,3312.329289914982,83571.9875941826,-2.5906735751295336,-4.922279792746114,-6.60621761658031
HD현대미포,2024-05-17,75200.0,176408,77000.0,75850.0,53.389830508474574,3068.504521279712,82418.62887705868,-1.8617021276595744,-4.25531914893617,-3.0585106382978724
HD현대미포,2024-05-20,73800.0,205957,76500.0,75910.0,57.27272727272727,2730.824095468255,80183.96595433804,-0.5420054200542005,-2.303523035230352,-1.3550135501355014
HD현대미포,2024-05-21,73400.0,133720,75540.0,76060.0,49.743589743589745,2403.2303248699027,78838.87496776233,-1.9073569482288828,-0.6811989100817438,-0.13623978201634876
HD현대미포,2024-05-22,72000.0,190580,74320.0,75560.0,44.554455445544555,2007.5003869382053,78774.49000347655,0.1388888888888889,1.1111111111111112,1.8055555555555554
HD현대미포,2024-05-23,72100.0,169281,73300.0,75250.0,42.2680412371134,1682.555274462502,78820.91943375833,1.1095700416088765,1.6643550624133148,-0.13869625520110956
HD현대미포,2024-05-24,72900.0,165495,72840.0,74920.0,49.18032786885246,1472.6118926144409,78825.39775038861,-0.1371742112482853,0.5486968449931412,-0.9602194787379973
HD현대미포,2024-05-27,72800.0,133492,72640.0,74570.0,52.631578947368425,1283.3672271481337,78834.20925620281,0.6868131868131868,-1.098901098901099,-0.4120879120879121
HD현대미포,2024-05-28,73300.0,129176,72620.0,74080.0,35.2,1160.359386943499,78623.76062595198,0.0,-1.5006821282401093,-3.956343792633015
HD현대미포,2024-05-29,73300.0,185840,72880.0,73600.0,41.1214953271028,1050.762254168425,78625.97674653352,-1.7735334242837655,-1.0914051841746248,-4.638472032742155
HD현대미포,2024-05-30,72000.0,144779,72860.0,73080.0,30.909090909090907,849.217352374093,78674.46131913984,0.2777777777777778,-2.2222222222222223,-2.7777777777777777
HD현대미포,2024-05-31,72200.0,165039,72720.0,72780.0,31.531531531531527,697.5885278642963,78634.97807011973,0.41551246537396125,-3.1855955678670362,-3.6011080332409975
HD현대미포,2024-06-03,72500.0,173580,72660.0,72650.0,20.0,594.7729129023064,78649.07794680557,-2.896551724137931,-3.4482758620689653,-0.13793103448275862
HD현대미포,2024-06-04,70400.0,207324,72080.0,72350.0,16.52173913043478,339.9199620015861,78792.15598165133,-0.7102272727272727,-1.1363636363636365,5.5397727272727275
HD현대미포,2024-06-05,69900.0,118294,71400.0,72140.0,17.117117117117118,96.4890749767801,78621.62666735686,0.14306151645207438,3.5765379113018603,4.86409155937053
HD현대미포,2024-06-07,70000.0,138867,71000.0,71930.0,21.73913043478261,-87.3555125779967,78612.01469322291,-0.5714285714285714,6.142857142857143,8.714285714285715
HD현대미포,2024-06-10,69600.0,162126,70480.0,71600.0,24.39024390243904,-262.3066223422502,78425.22786983961,4.022988505747127,5.316091954022988,9.195402298850574
HD현대미포,2024-06-11,72400.0,298020,70460.0,71560.0,45.283018867924525,-173.02550751548551,78037.8843689923,2.6243093922651934,5.110497237569061,6.629834254143646
HD현대미포,2024-06-12,74300.0,264670,71240.0,71660.0,60.36036036036035,50.46283609540842,77267.65487743774,-1.3458950201884252,2.2880215343203227,6.998654104979811
HD현대미포,2024-06-13,73300.0,216303,71920.0,71660.0,55.0,145.21338637635927,76287.49410907169,3.819918144611187,5.320600272851296,9.27694406548431
HD현대미포,2024-06-14,76100.0,376511,73140.0,72070.0,61.42857142857143,441.1551179483213,75966.55297451577,-0.1314060446780552,4.467805519053877,5.781865965834428
HD현대미포,2024-06-17,76000.0,176411,74420.0,72450.0,61.42857142857143,660.0136812260753,76152.6322738892,1.5789473684210527,5.394736842105264,14.342105263157896
HD현대미포,2024-06-18,77200.0,209680,75380.0,72920.0,63.26530612244898,919.6890378542303,76849.88169051624,2.9792746113989637,4.274611398963731,15.155440414507773
HD현대미포,2024-06-19,79500.0,421626,76420.0,73830.0,68.23529411764706,1296.1333880574239,78144.19054896652,0.7547169811320755,9.30817610062893,13.333333333333334
HD현대미포,2024-06-20,80100.0,375789,77780.0,74850.0,74.84662576687117,1624.1609172701283,79406.79908497,0.4993757802746567,10.986267166042447,16.229712858926344
HD현대미포,2024-06-21,80500.0,370361,78660.0,75900.0,75.15151515151516,1894.5624183083273,80557.85132185044,7.950310559006211,11.925465838509316,15.527950310559005
HD현대미포,2024-06-24,86900.0,850264,80840.0,77630.0,81.85840707964601,2595.366301819071,83409.56171673571,2.3014959723820483,7.13463751438435,8.170310701956272
HD현대미포,2024-06-25,88900.0,743182,83180.0,79280.0,91.11111111111111,3274.3965091073333,86231.22223968175,1.3498312710911136,4.611923509561304,5.174353205849269
HD현대미포,2024-06-26,90100.0,457562,85300.0,80860.0,93.53448275862068,3864.8116685598798,88843.09643090577,3.3296337402885685,4.328523862375139,1.8867924528301887
HD현대미포,2024-06-27,93100.0,410985,87900.0,82840.0,94.25287356321839,4522.6604496858345,91812.4607521495,-0.10741138560687433,0.4296455424274973,2.7926960257787328
HD현대미포,2024-06-28,93000.0,280933,90400.0,84530.0,95.34883720930233,4978.551540884961,94232.48915035927,1.0752688172043012,-1.2903225806451613,0.21505376344086022
HD현대미포,2024-07-01,94000.0,319279,91820.0,86330.0,95.0,5358.767620418352,96504.33993991435,-0.5319148936170213,1.8085106382978722,3.0851063829787235
HD현대미포,2024-07-02,93500.0,328915,92740.0,87960.0,92.47787610619469,5555.70309446397,98333.53308644745,-1.8181818181818181,-0.32085561497326204,2.4598930481283423
HD현대미포,2024-07-03,91800.0,286755,93080.0,89190.0,89.69957081545064,5511.071877896116,99434.97816191874,4.248366013071895,5.555555555555555,9.041394335511981
HD현대미포,2024-07-04,95700.0,470242,93600.0,90750.0,90.1639344262295,5724.411273714504,100919.37026906203,-2.612330198537095,0.10449320794148381,4.806687565308255
HD현대미포,2024-07-05,93200.0,239408,93640.0,92020.0,82.08955223880596,5626.891868458668,101593.03120492007,3.969957081545064,7.4034334763948495,7.296137339055794
HD현대미포,2024-07-08,96900.0,294900,94220.0,93020.0,83.61774744027304,5781.520347321377,102498.15837058092,-1.1351909184726523,3.508771929824561,2.2703818369453046
HD현대미포,2024-07-09,95800.0,142948,94680.0,93710.0,79.00355871886121,5749.032456432382,103140.84348307886,4.4885177453027145,4.3841336116910234,7.20250521920668
HD현대미포,2024-07-10,100100.0,611954,96340.0,94710.0,81.44654088050314,6001.082884295043,104450.41012807196,0.1998001998001998,-0.999000999000999,1.098901098901099
HD현대미포,2024-07-11,100300.0,349229,97260.0,95430.0,81.32911392405063,6146.124297756731,105224.26088387764,-0.29910269192422734,2.3928215353938187,0.09970089730807577
HD현대미포,2024-07-12,100000.0,270883,98620.0,96130.0,75.68627450980392,6165.787806334905,105884.19726734815,-0.8999999999999999,1.2,-3.0
HD현대미포,2024-07-15,99100.0,296706,99060.0,96640.0,70.90163934426229,6039.133429222813,105951.40754881539,3.632694248234107,1.3118062563067607,0.5045408678102926
HD현대미포,2024-07-16,102700.0,403600,100440.0,97560.0,73.50746268656717,6158.260245682322,106396.39094096157,-1.4605647517039921,-5.550146056475171,1.4605647517039921
HD현대미포,2024-07-17,101200.0,374766,100660.0,98500.0,66.00790513833992,6061.755497943377,106453.5142494645,-0.7905138339920948,-1.5810276679841897,2.4703557312252964
HD현대미포,2024-07-18,100400.0,227084,100680.0,98970.0,64.23076923076923,5853.248866547408,105991.44431920588,-3.386454183266932,3.7848605577689245,2.1912350597609564
HD현대미포,2024-07-19,97000.0,338404,100080.0,99350.0,55.28169014084507,5351.960208142627,104550.37320733117,2.6804123711340204,6.907216494845361,16.70103092783505
HD현대미포,2024-07-22,99600.0,299154,100180.0,99620.0,60.0,5105.629091635827,104312.25941310203,4.618473895582329,3.0120481927710845,17.269076305220885
HD현대미포,2024-07-23,104200.0,417591,100480.0,100460.0,68.562874251497,5221.402386775691,105015.56047664265,-0.47984644913627633,8.637236084452974,11.612284069097889
HD현대미포,2024-07-24,103700.0,285518,100980.0,100820.0,63.333333333333336,5212.718758902061,105503.69974118476,-1.0607521697203472,12.632594021215043,13.307618129218902
HD현대미포,2024-07-25,102600.0,571622,101420.0,101050.0,66.43356643356644,5058.761856620433,105939.18655990444,10.33138401559454,13.352826510721247,16.95906432748538
HD현대미포,2024-07-26,113200.0,1155023,104660.0,102370.0,72.95774647887325,5726.074689800109,109064.16806137151,3.180212014134275,3.7985865724381624,1.8551236749116609
HD현대미포,2024-07-29,116800.0,502974,108100.0,104140.0,77.63157894736842,6470.823209359107,112632.78949981763,-0.4280821917808219,2.73972602739726,-13.527397260273974
HD현대미포,2024-07-30,116300.0,321183,110520.0,105500.0,73.68421052631578,6940.68802429155,115230.72606604647,1.0318142734307825,-0.8598452278589854,-8.684436801375753
HD현대미포,2024-07-31,117500.0,531992,113280.0,107130.0,74.43181818181819,7325.446064203963,117461.46894755121,2.127659574468085,-14.042553191489363,-9.276595744680852
HD현대미포,2024-08-01,120000.0,332482,116760.0,109090.0,76.7379679144385,7742.844003574617,120148.91337593996,-3.916666666666667,-11.5,-7.249999999999999
HD현대미포,2024-08-02,115300.0,397887,117180.0,110920.0,69.66019417475728,7606.698867713159,121157.65172875751,-12.402428447528187,-7.545533391153512,-3.98959236773634
HD현대미포,2024-08-05,101000.0,988849,114020.0,111060.0,48.36223506743738,6272.605683004469,121020.27926711575,5.148514851485149,10.198019801980198,8.81188118811881
HD현대미포,2024-08-06,106200.0,752050,112000.0,111260.0,54.49640287769784,5570.708108853723,120884.24706932109,0.3766478342749529,4.23728813559322,2.2598870056497176
HD현대미포,2024-08-07,106600.0,452085,109820.0,111550.0,55.61594202898551,4989.213335842709,120963.8290968428,4.409005628517824,3.095684803001876,3.189493433395872
HD현대미포,2024-08-08,111300.0,448516,108080.0,112420.0,62.65486725663717,4851.6979058672005,121410.04505507307,-0.5390835579514826,-2.4258760107816713,-1.9766397124887691
HD현대미포,2024-08-09,110700.0,269525,107160.0,112170.0,60.183486238532105,4640.804644138625,121689.1539280224,-0.7226738934056007,-0.6323396567299007,1.1743450767841013
HD현대미포,2024-08-12,109900.0,247203,108940.0,111480.0,55.62130177514793,4358.870554247129,121741.54693492448,-1.1828935395814377,-0.7279344858962694,3.912647861692448
HD현대미포,2024-08-13,108600.0,181989,109420.0,110710.0,54.75728155339806,3984.6045800672146,121829.27354035652,1.289134438305709,3.1307550644567224,4.511970534069982
HD현대미포,2024-08-14,110000.0,224110,110100.0,109960.0,57.14285714285714,3757.648565196141,121896.36105815684,-0.8181818181818182,3.8181818181818183,-2.6363636363636362
HD현대미포,2024-08-16,109100.0,301001,109660.0,108870.0,45.13064133016627,3465.21694596445,121769.0742844287,2.6581118240146653,4.032997250229148,-2.2914757103574703
HD현대미포,2024-08-19,112000.0,260746,109920.0,108540.0,44.20289855072463,3427.953233506967,121258.10752716588,1.9642857142857142,-4.375,-10.267857142857142
HD현대미포,2024-08-20,114200.0,213051,110780.0,109860.0,47.56380510440835,3535.191598578662,121102.2000099902,-0.6129597197898424,-6.654991243432574,-10.770577933450088
HD현대미포,2024-08-21,113500.0,187190,111760.0,110590.0,45.30516431924883,3523.082721086932,121222.64919519851,-5.638766519823789,-11.45374449339207,-9.86784140969163
HD현대미포,2024-08-22,107100.0,542419,111180.0,110640.0,36.12903225806452,2962.9053074271797,120995.02126526179,-0.4668534080298786,-4.855275443510738,-5.508870214752568
HD현대미포,2024-08-23,106600.0,388415,110680.0,110170.0,39.716312056737586,2450.368526839884,120617.18068005459,-5.72232645403377,-4.033771106941838,-3.283302063789869
HD현대미포,2024-08-26,100500.0,770633,108380.0,109150.0,49.266862170087975,1534.2742568431277,121099.07638584361,1.3930348258706469,0.6965174129353234,0.1990049751243781
HD현대미포,2024-08-27,101900.0,239828,105920.0,108350.0,42.9042904290429,910.7328856850509,120632.08424604594,0.39254170755642787,1.1776251226692835,1.4720314033366046
HD현대미포,2024-08-28,102300.0,223361,103680.0,107720.0,42.9042904290429,443.7334309522412,120004.71732715941,-1.0752688172043012,-1.5640273704789833,-2.0527859237536656
HD현대미포,2024-08-29,101200.0,120262,102500.0,106840.0,31.086142322097388,-14.955411712508067,119015.77773138214,1.8774703557312251,2.1739130434782608,-4.743083003952568
HD현대미포,2024-08-30,103100.0,194125,101800.0,106240.0,36.42857142857143,-222.58962848161173,116897.03291298913,-2.3278370514064015,-2.8128031037827355,-8.244422890397672
HD현대미포,2024-09-02,100700.0,209647,101840.0,105110.0,34.45945945945945,-574.1823666513519,115896.61565137762,2.6812313803376364,-4.270109235352533,-3.3763654419066533
HD현대미포,2024-09-03,103400.0,229773,102140.0,104030.0,41.61290322580645,-627.718758474919,115751.80956628709,-3.0947775628626695,-8.51063829787234,-5.899419729206963
HD현대미포,2024-09-04,100200.0,266191,101720.0,102700.0,35.0609756097561,-917.7803901489387,115953.16845571692,-3.792415169660679,-2.8942115768463075,-2.7944111776447107
HD현대미포,2024-09-05,96400.0,336544,100760.0,101630.0,32.212885154061624,-1437.7115216297389,116510.12713936067,-1.8672199170124482,0.9336099585062241,-1.1410788381742738
HD현대미포,2024-09-06,94600.0,219654,99060.0,100430.0,24.855491329479776,-1972.2705389251787,116574.00363201734,2.854122621564482,2.9598308668076108,7.928118393234672
HD현대미포,2024-09-09,97300.0,202615,98380.0,100110.0,25.925925925925924,-2153.223950892556,116142.94008816547,0.0,-2.055498458376156,6.269270298047276
HD현대미포,2024-09-10,97300.0,194331,97160.0,99650.0,26.453488372093034,-2270.45840242377,115676.51714474749,0.10277492291880781,4.933196300102774,8.83864337101747
HD현대미포,2024-09-11,97400.0,208439,96600.0,99160.0,32.74021352313167,-2328.4573783821397,115261.01607530566,-2.1560574948665296,6.160164271047227,8.726899383983573
HD현대미포,2024-09-12,95300.0,409667,96380.0,98570.0,30.976430976430976,-2514.8844122141018,114636.11368163985,7.135362014690451,11.12277019937041,12.906610703043023
HD현대미포,2024-09-13,102100.0,458020,97880.0,98470.0,52.63157894736841,-2089.835684735299,113900.6941164913,1.2732615083251715,3.721841332027424,4.015670910871695
HD현대미포,2024-09-19,103400.0,232891,99100.0,98740.0,52.47524752475247,-1629.3008049757045,112563.13893498309,2.4177949709864603,4.061895551257253,1.7408123791102514
HD현대미포,2024-09-20,105900.0,252912,100820.0,98990.0,55.55555555555556,-1050.4851492668968,110677.88444861522,0.0,0.28328611898017,-6.610009442870633
HD현대미포,2024-09-23,105900.0,164191,102520.0,99560.0,57.50798722044728,-585.0257591900008,108695.32254852103,1.6052880075542966,-0.6610009442870632,-5.854579792256846
HD현대미포,2024-09-24,107600.0,173976,104980.0,100680.0,57.23472668810289,-78.07010304211872,108806.20561535396,-1.3011152416356877,-8.085501858736059,-7.063197026022305
HD현대미포,2024-09-25,106200.0,252337,105800.0,101840.0,59.13621262458472,208.3261529488518,108728.14788061216,-0.9416195856873822,-6.120527306967985,-4.990583804143126
HD현대미포,2024-09-26,105200.0,186022,106160.0,102630.0,53.16901408450705,350.5645170107455,109168.5423739246,-5.988593155893536,-4.942965779467681,-7.1292775665399235
HD현대미포,2024-09-27,98900.0,415017,104760.0,102790.0,47.936507936507944,-44.55430906054971,109090.69180400853,0.8088978766430739,2.0222446916076846,1.1122345803842264
HD현대미포,2024-09-30,99700.0,180342,103520.0,103020.0,55.78947368421053,-289.79493565132725,108971.46393027421,0.3009027081243731,-2.0060180541624875,2.708124373119358
HD현대미포,2024-10-02,100000.0,203179,102000.0,103490.0,60.0,-454.70089738881506,108926.19495306726,0.8999999999999999,0.0,-1.5
HD현대미포,2024-10-04,100900.0,122032,100940.0,103370.0,57.142857142857146,-506.92407655763964,108755.84207680543,-3.1714568880079286,1.4866204162537164,-0.29732408325074333
HD현대미포,2024-10-07,97700.0,292548,99440.0,102800.0,50.70422535211267,-797.3334154898184,108737.32802070283,2.3541453428863868,0.8188331627430911,5.322415557830093
HD현대미포,2024-10-08,100000.0,228512,99660.0,102210.0,54.2483660130719,-832.2998956732481,108475.6119227586,2.4,0.6,2.4
HD현대미포,2024-10-10,102400.0,282392,100200.0,101860.0,61.48867313915857,-658.7573955813714,108623.45290262779,-3.80859375,0.48828125,7.12890625
HD현대미포,2024-10-11,98500.0,136946,99900.0,100950.0,43.57142857142857,-826.3949536793953,108541.17560463694,2.131979695431472,3.9593908629441623,7.309644670050762
HD현대미포,2024-10-14,100600.0,132527,99840.0,100390.0,45.138888888888886,-780.7959470191126,108269.90998141194,2.286282306163022,9.04572564612326,4.671968190854871
HD현대미포,2024-10-15,102900.0,218301,100880.0,100160.0,44.75524475524475,-552.6964865642512,108356.99457203576,-0.4859086491739553,2.7210884353741496,4.56754130223518
HD현대미포,2024-10-16,102400.0,120731,101360.0,100510.0,43.98625429553265,-407.57358750060666,108349.09656124204,7.12890625,2.83203125,6.54296875
HD현대미포,2024-10-17,109700.0,384321,102820.0,101510.0,53.02593659942362,293.10758512761095,109553.71514198872,-3.646308113035551,-1.9143117593436645,-0.8204193254329991
HD현대미포,2024-10-18,105700.0,203990,104260.0,102080.0,49.32975871313673,519.6457393505407,109437.66863747196,-0.3784295175023652,3.216650898770104,4.541154210028382
HD현대미포,2024-10-21,105300.0,113815,105200.0,102520.0,50.136239782016354,659.302176541154,109681.69448851452,2.184235517568851,3.323836657169991,-0.3798670465337132
HD현대미포,2024-10-22,107600.0,381795,106140.0,103510.0,63.30275229357798,944.6819814450137,110205.93498839192,1.3940520446096654,2.6951672862453533,-0.7434944237918215
HD현대미포,2024-10-23,109100.0,364114,107480.0,104420.0,64.07185628742515,1277.1626607122016,110762.29551759019,-0.27497708524289644,-3.84967919340055,-0.916590284142988
HD현대미포,2024-10-24,108800.0,263526,107300.0,105060.0,63.17365269461078,1499.1670372239605,111225.34812992634,1.5625,-1.8382352941176472,0.9191176470588236
HD현대미포,2024-10-25,110500.0,263182,108260.0,106260.0,64.03508771929825,1791.6301010183815,111792.66080597427,-5.067873303167421,-2.171945701357466,-5.429864253393665
HD현대미포,2024-10-28,104900.0,268038,108180.0,106690.0,59.83606557377048,1553.626745290152,111661.29105629491,1.811248808388942,4.671115347950429,-0.9532888465204957
HD현대미포,2024-10-29,106800.0,212564,108020.0,107080.0,59.392265193370164,1501.0186831635801,111841.0512837793,1.2172284644194757,-2.153558052434457,-2.8089887640449436
HD현대미포,2024-10-30,108100.0,218885,107820.0,107650.0,58.11965811965811,1546.3996181565744,112218.17514783537,1.572617946345976,-3.885291396854764,1.757631822386679
HD현대미포,2024-10-31,109800.0,513702,108020.0,107660.0,67.17325227963525,1699.9442296962952,112831.53675315013,-4.82695810564663,-5.46448087431694,5.2823315118397085
HD현대미포,2024-11-01,104500.0,446740,106820.0,107540.0,55.4016620498615,1378.07810791464,112770.40199989946,-0.5741626794258373,5.263157894736842,5.263157894736842
HD현대미포,2024-11-04,103900.0,215454,106620.0,107400.0,51.45348837209302,1062.3359542918188,112720.73789220989,-0.0962463907603465,11.26082771896054,7.699711260827718
HD현대미포,2024-11-05,103800.0,217913,106020.0,107020.0,52.05882352941176,794.8760224871221,112266.73662668606,5.973025048169557,5.973025048169557,4.238921001926782
HD현대미포,2024-11-06,110000.0,397263,106400.0,107110.0,50.45592705167174,1070.8561212442874,112610.1365754706,5.090909090909091,1.7272727272727273,-1.6363636363636365
HD현대미포,2024-11-07,115600.0,784135,107560.0,107790.0,64.34782608695652,1721.600003504238,114362.35339690579,-4.844290657439446,-6.401384083044983,-3.9792387543252596
HD현대미포,2024-11-08,110000.0,555872,108660.0,107740.0,55.91939546599497,1765.0990565169632,114146.8800701317,1.7272727272727273,-1.6363636363636365,-0.27272727272727276
