기업명,날짜,뉴스제목,URL
STX엔진,2024.02.27,"방위산업·전쟁·테러 관련주, '함박웃음' 한화시스템·한화에어로스페...",https://www.pointdaily.co.kr/news/articleView.html?idxno=191838
STX엔진,2024.02.27,세진중공업 주가 휘파람...영업이익 매출액 등 수익성 개선 기대,https://www.pinpointnews.co.kr/news/articleView.html?idxno=248428
STX엔진,2024.02.27,대양전기공업 주가 힘찬 뱃노래... 조선업황 회복 싸이클 타고 실적 반...,https://www.pinpointnews.co.kr/news/articleView.html?idxno=248409
STX엔진,2024.02.28,HSD엔진 주가 콧노래...기관과 외국인은 10만주 이상 사들여,https://www.pinpointnews.co.kr/news/articleView.html?idxno=248694
STX엔진,2024.02.28,"1위 삼성중공업 주가·2위 한화오션 주가·3위 현대미포조선 주가, 2월 ...",https://www.cwn.kr/news/articleView.html?idxno=28171
STX엔진,2024.02.29,"1위 삼성중공업·2위 한화오션·3위 현대미포조선, 2월 4주차 업종별 주...",https://www.raonnews.com/news/article.html?no=35393
STX엔진,2024.02.29,오리엔탈정공 주가 룰루랄라~...커지는 조선기자재 시장 부각,https://www.pinpointnews.co.kr/news/articleView.html?idxno=249003
STX엔진,2024.03.01,'HSD엔진' 품에 안은 한화…친환경 선박 상용화 속도낸다,http://www.inews24.com/view/1692356
STX엔진,2024.03.01,"1위 삼성중공업 주가·2위 한화오션 주가·3위 현대미포조선 주가, 2월 ...",https://www.stardailynews.co.kr/news/articleView.html?idxno=438046
STX엔진,2024.03.01,케이프 주가 힘찬 괴성... 조선 업황 본격 회복 '솔솔',https://www.pinpointnews.co.kr/news/articleView.html?idxno=249121
STX엔진,2024.03.02,스페코 주가 들썩...건설장비 사업 등 실적개선 훈풍부나,https://www.pinpointnews.co.kr/news/articleView.html?idxno=249353
STX엔진,2024.03.03,"방위산업·전쟁 및 테러 관련주, '봄날' 빅텍·대한항공·에이스테크·기...",https://www.pointdaily.co.kr/news/articleView.html?idxno=192230
STX엔진,2024.03.04,"한화에어로  중동 수출 ‘사정권’, 방산주 실적 모멘텀 점증 기...",https://www.businesspost.co.kr/BP?command=article_view&num=344373
